"-3.18753,55.95264","-3.35556,55.93879"
"-3.18753,55.95264","-3.38145,55.98261"
"-3.18753,55.95264","-3.38243,55.98676"
"-3.18753,55.95264","-3.3856,55.99053"
"-3.18753,55.95264","-3.39421,55.98111"
"-3.18753,55.95264","-3.39777,55.9899"
"-3.18753,55.95264","-3.40135,55.98377"
"-3.18753,55.95264","-3.40375,55.98774"
"-3.18753,55.95264","-3.4046,55.99018"
"-3.18753,55.95264","-3.40716,55.99296"
"-3.1878,55.9498","-3.18831,55.94308"
"-3.1878,55.9498","-3.18892,55.9476"
"-3.1878,55.9498","-3.18905,55.94583"
"-3.1878,55.9498","-3.19026,55.95011"
"-3.1878,55.9498","-3.19189,55.95198"
"-3.1878,55.9498","-3.19244,55.95491"
"-3.1878,55.9498","-3.19415,55.93643"
"-3.1878,55.9498","-3.19464,55.94024"
"-3.1878,55.9498","-3.19547,55.96038"
"-3.1878,55.9498","-3.1957,55.96406"
"-3.1878,55.9498","-3.19628,55.9628"
"-3.1878,55.9498","-3.19725,55.9471"
"-3.1878,55.9498","-3.19727,55.94477"
"-3.1878,55.9498","-3.19803,55.93837"
"-3.1878,55.9498","-3.19876,55.93532"
"-3.1878,55.9498","-3.20128,55.96076"
"-3.1878,55.9498","-3.20204,55.94677"
"-3.1878,55.9498","-3.20209,55.96412"
"-3.1878,55.9498","-3.2031,55.94425"
"-3.1878,55.9498","-3.20318,55.9515"
"-3.1878,55.9498","-3.20568,55.95262"
"-3.1878,55.9498","-3.20577,55.94741"
"-3.1878,55.9498","-3.20643,55.93712"
"-3.1878,55.9498","-3.2071,55.95234"
"-3.1878,55.9498","-3.20796,55.97133"
"-3.1878,55.9498","-3.20807,55.95857"
"-3.1878,55.9498","-3.20925,55.94336"
"-3.1878,55.9498","-3.20975,55.92799"
"-3.1878,55.9498","-3.2104,55.94607"
"-3.1878,55.9498","-3.21235,55.95159"
"-3.1878,55.9498","-3.2124,55.93342"
"-3.1878,55.9498","-3.21331,55.92782"
"-3.1878,55.9498","-3.21429,55.95728"
"-3.1878,55.9498","-3.21534,55.94007"
"-3.1878,55.9498","-3.21566,55.95941"
"-3.1878,55.9498","-3.21818,55.94557"
"-3.1878,55.9498","-3.22059,55.93971"
"-3.1878,55.9498","-3.22242,55.94179"
"-3.1878,55.9498","-3.22302,55.94606"
"-3.1878,55.9498","-3.22343,55.95954"
"-3.1878,55.9498","-3.22363,55.95508"
"-3.1878,55.9498","-3.22612,55.95197"
"-3.1878,55.9498","-3.22991,55.93874"
"-3.1878,55.9498","-3.23185,55.94565"
"-3.1878,55.9498","-3.23192,55.96264"
"-3.1878,55.9498","-3.23367,55.92759"
"-3.1878,55.9498","-3.23414,55.96284"
"-3.1878,55.9498","-3.2345,55.94443"
"-3.1878,55.9498","-3.2378,55.94191"
"-3.1878,55.9498","-3.23794,55.95658"
"-3.1878,55.9498","-3.24367,55.94479"
"-3.1878,55.9498","-3.25088,55.94505"
"-3.1878,55.9498","-3.25111,55.93894"
"-3.1878,55.9498","-3.26929,55.94212"
"-3.1878,55.9498","-3.27152,55.94167"
"-3.1878,55.9498","-3.28948,55.92668"
"-3.1878,55.9498","-3.30064,55.98003"
"-3.1878,55.9498","-3.30726,55.96944"
"-3.1878,55.9498","-3.30744,55.92738"
"-3.1878,55.9498","-3.31441,55.93117"
"-3.1878,55.9498","-3.32011,55.90882"
"-3.1878,55.9498","-3.32878,55.90841"
"-3.1878,55.9498","-3.35556,55.93879"
"-3.1878,55.9498","-3.38145,55.98261"
"-3.1878,55.9498","-3.38243,55.98676"
"-3.1878,55.9498","-3.3856,55.99053"
"-3.1878,55.9498","-3.39421,55.98111"
"-3.1878,55.9498","-3.39777,55.9899"
"-3.1878,55.9498","-3.40135,55.98377"
"-3.1878,55.9498","-3.40375,55.98774"
"-3.1878,55.9498","-3.4046,55.99018"
"-3.1878,55.9498","-3.40716,55.99296"
"-3.18831,55.94308","-3.18892,55.9476"
"-3.18831,55.94308","-3.18905,55.94583"
"-3.18831,55.94308","-3.19026,55.95011"
"-3.18831,55.94308","-3.19189,55.95198"
"-3.18831,55.94308","-3.19244,55.95491"
"-3.18831,55.94308","-3.19415,55.93643"
"-3.18831,55.94308","-3.19464,55.94024"
"-3.18831,55.94308","-3.19547,55.96038"
"-3.18831,55.94308","-3.1957,55.96406"
"-3.18831,55.94308","-3.19628,55.9628"
"-3.18831,55.94308","-3.19725,55.9471"
"-3.18831,55.94308","-3.19727,55.94477"
"-3.18831,55.94308","-3.19803,55.93837"
"-3.18831,55.94308","-3.19876,55.93532"
"-3.18831,55.94308","-3.20128,55.96076"
"-3.18831,55.94308","-3.20204,55.94677"
"-3.18831,55.94308","-3.20209,55.96412"
"-3.18831,55.94308","-3.2031,55.94425"
"-3.18831,55.94308","-3.20318,55.9515"
"-3.18831,55.94308","-3.20568,55.95262"
"-3.18831,55.94308","-3.20577,55.94741"
"-3.18831,55.94308","-3.20643,55.93712"
"-3.18831,55.94308","-3.2071,55.95234"
"-3.18831,55.94308","-3.20796,55.97133"
"-3.18831,55.94308","-3.20807,55.95857"
"-3.18831,55.94308","-3.20925,55.94336"
"-3.18831,55.94308","-3.20975,55.92799"
"-3.18831,55.94308","-3.2104,55.94607"
"-3.18831,55.94308","-3.21235,55.95159"
"-3.18831,55.94308","-3.2124,55.93342"
"-3.18831,55.94308","-3.21331,55.92782"
"-3.18831,55.94308","-3.21429,55.95728"
"-3.18831,55.94308","-3.21534,55.94007"
"-3.18831,55.94308","-3.21566,55.95941"
"-3.18831,55.94308","-3.21818,55.94557"
"-3.18831,55.94308","-3.22059,55.93971"
"-3.18831,55.94308","-3.22242,55.94179"
"-3.18831,55.94308","-3.22302,55.94606"
"-3.18831,55.94308","-3.22343,55.95954"
"-3.18831,55.94308","-3.22363,55.95508"
"-3.18831,55.94308","-3.22612,55.95197"
"-3.18831,55.94308","-3.22991,55.93874"
"-3.18831,55.94308","-3.23185,55.94565"
"-3.18831,55.94308","-3.23192,55.96264"
"-3.18831,55.94308","-3.23367,55.92759"
"-3.18831,55.94308","-3.23414,55.96284"
"-3.18831,55.94308","-3.2345,55.94443"
"-3.18831,55.94308","-3.2378,55.94191"
"-3.18831,55.94308","-3.23794,55.95658"
"-3.18831,55.94308","-3.24367,55.94479"
"-3.18831,55.94308","-3.25088,55.94505"
"-3.18831,55.94308","-3.25111,55.93894"
"-3.18831,55.94308","-3.26929,55.94212"
"-3.18831,55.94308","-3.27152,55.94167"
"-3.18831,55.94308","-3.28948,55.92668"
"-3.18831,55.94308","-3.30064,55.98003"
"-3.18831,55.94308","-3.30726,55.96944"
"-3.18831,55.94308","-3.30744,55.92738"
"-3.18831,55.94308","-3.31441,55.93117"
"-3.18831,55.94308","-3.32011,55.90882"
"-3.18831,55.94308","-3.32878,55.90841"
"-3.18831,55.94308","-3.35556,55.93879"
"-3.18831,55.94308","-3.38145,55.98261"
"-3.18831,55.94308","-3.38243,55.98676"
"-3.18831,55.94308","-3.3856,55.99053"
"-3.18831,55.94308","-3.39421,55.98111"
"-3.18831,55.94308","-3.39777,55.9899"
"-3.18831,55.94308","-3.40135,55.98377"
"-3.18831,55.94308","-3.40375,55.98774"
"-3.18831,55.94308","-3.4046,55.99018"
"-3.18831,55.94308","-3.40716,55.99296"
"-3.18892,55.9476","-3.18905,55.94583"
"-3.18892,55.9476","-3.19026,55.95011"
"-3.18892,55.9476","-3.19189,55.95198"
"-3.18892,55.9476","-3.19244,55.95491"
"-3.18892,55.9476","-3.19415,55.93643"
"-3.18892,55.9476","-3.19464,55.94024"
"-3.18892,55.9476","-3.19547,55.96038"
"-3.18892,55.9476","-3.1957,55.96406"
"-3.18892,55.9476","-3.19628,55.9628"
"-3.18892,55.9476","-3.19725,55.9471"
"-3.18892,55.9476","-3.19727,55.94477"
"-3.18892,55.9476","-3.19803,55.93837"
"-3.18892,55.9476","-3.19876,55.93532"
"-3.18892,55.9476","-3.20128,55.96076"
"-3.18892,55.9476","-3.20204,55.94677"
"-3.18892,55.9476","-3.20209,55.96412"
"-3.18892,55.9476","-3.2031,55.94425"
"-3.18892,55.9476","-3.20318,55.9515"
"-3.18892,55.9476","-3.20568,55.95262"
"-3.18892,55.9476","-3.20577,55.94741"
"-3.18892,55.9476","-3.20643,55.93712"
"-3.18892,55.9476","-3.2071,55.95234"
"-3.18892,55.9476","-3.20796,55.97133"
"-3.18892,55.9476","-3.20807,55.95857"
"-3.18892,55.9476","-3.20925,55.94336"
"-3.18892,55.9476","-3.20975,55.92799"
"-3.18892,55.9476","-3.2104,55.94607"
"-3.18892,55.9476","-3.21235,55.95159"
"-3.18892,55.9476","-3.2124,55.93342"
"-3.18892,55.9476","-3.21331,55.92782"
"-3.18892,55.9476","-3.21429,55.95728"
"-3.18892,55.9476","-3.21534,55.94007"
"-3.18892,55.9476","-3.21566,55.95941"
"-3.18892,55.9476","-3.21818,55.94557"
"-3.18892,55.9476","-3.22059,55.93971"
"-3.18892,55.9476","-3.22242,55.94179"
"-3.18892,55.9476","-3.22302,55.94606"
"-3.18892,55.9476","-3.22343,55.95954"
"-3.18892,55.9476","-3.22363,55.95508"
"-3.18892,55.9476","-3.22612,55.95197"
"-3.18892,55.9476","-3.22991,55.93874"
"-3.18892,55.9476","-3.23185,55.94565"
"-3.18892,55.9476","-3.23192,55.96264"
"-3.18892,55.9476","-3.23367,55.92759"
"-3.18892,55.9476","-3.23414,55.96284"
"-3.18892,55.9476","-3.2345,55.94443"
"-3.18892,55.9476","-3.2378,55.94191"
"-3.18892,55.9476","-3.23794,55.95658"
"-3.18892,55.9476","-3.24367,55.94479"
"-3.18892,55.9476","-3.25088,55.94505"
"-3.18892,55.9476","-3.25111,55.93894"
"-3.18892,55.9476","-3.26929,55.94212"
"-3.18892,55.9476","-3.27152,55.94167"
"-3.18892,55.9476","-3.28948,55.92668"
"-3.18892,55.9476","-3.30064,55.98003"
"-3.18892,55.9476","-3.30726,55.96944"
"-3.18892,55.9476","-3.30744,55.92738"
"-3.18892,55.9476","-3.31441,55.93117"
"-3.18892,55.9476","-3.32011,55.90882"
"-3.18892,55.9476","-3.32878,55.90841"
"-3.18892,55.9476","-3.35556,55.93879"
"-3.18892,55.9476","-3.38145,55.98261"
"-3.18892,55.9476","-3.38243,55.98676"
"-3.18892,55.9476","-3.3856,55.99053"
"-3.18892,55.9476","-3.39421,55.98111"
"-3.18892,55.9476","-3.39777,55.9899"
"-3.18892,55.9476","-3.40135,55.98377"
"-3.18892,55.9476","-3.40375,55.98774"
"-3.18892,55.9476","-3.4046,55.99018"
"-3.18892,55.9476","-3.40716,55.99296"
"-3.18905,55.94583","-3.19026,55.95011"
"-3.18905,55.94583","-3.19189,55.95198"
"-3.18905,55.94583","-3.19244,55.95491"
"-3.18905,55.94583","-3.19415,55.93643"
"-3.18905,55.94583","-3.19464,55.94024"
"-3.18905,55.94583","-3.19547,55.96038"
"-3.18905,55.94583","-3.1957,55.96406"
"-3.18905,55.94583","-3.19628,55.9628"
"-3.18905,55.94583","-3.19725,55.9471"
"-3.18905,55.94583","-3.19727,55.94477"
"-3.18905,55.94583","-3.19803,55.93837"
"-3.18905,55.94583","-3.19876,55.93532"
"-3.18905,55.94583","-3.20128,55.96076"
"-3.18905,55.94583","-3.20204,55.94677"
"-3.18905,55.94583","-3.20209,55.96412"
"-3.18905,55.94583","-3.2031,55.94425"
"-3.18905,55.94583","-3.20318,55.9515"
"-3.18905,55.94583","-3.20568,55.95262"
"-3.18905,55.94583","-3.20577,55.94741"
"-3.18905,55.94583","-3.20643,55.93712"
"-3.18905,55.94583","-3.2071,55.95234"
"-3.18905,55.94583","-3.20796,55.97133"
"-3.18905,55.94583","-3.20807,55.95857"
"-3.18905,55.94583","-3.20925,55.94336"
"-3.18905,55.94583","-3.20975,55.92799"
"-3.18905,55.94583","-3.2104,55.94607"
"-3.18905,55.94583","-3.21235,55.95159"
"-3.18905,55.94583","-3.2124,55.93342"
"-3.18905,55.94583","-3.21331,55.92782"
"-3.18905,55.94583","-3.21429,55.95728"
"-3.18905,55.94583","-3.21534,55.94007"
"-3.18905,55.94583","-3.21566,55.95941"
"-3.18905,55.94583","-3.21818,55.94557"
"-3.18905,55.94583","-3.22059,55.93971"
"-3.18905,55.94583","-3.22242,55.94179"
"-3.18905,55.94583","-3.22302,55.94606"
"-3.18905,55.94583","-3.22343,55.95954"
"-3.18905,55.94583","-3.22363,55.95508"
"-3.18905,55.94583","-3.22612,55.95197"
"-3.18905,55.94583","-3.22991,55.93874"
"-3.18905,55.94583","-3.23185,55.94565"
"-3.18905,55.94583","-3.23192,55.96264"
"-3.18905,55.94583","-3.23367,55.92759"
"-3.18905,55.94583","-3.23414,55.96284"
"-3.18905,55.94583","-3.2345,55.94443"
"-3.18905,55.94583","-3.2378,55.94191"
"-3.18905,55.94583","-3.23794,55.95658"
"-3.18905,55.94583","-3.24367,55.94479"
"-3.18905,55.94583","-3.25088,55.94505"
"-3.18905,55.94583","-3.25111,55.93894"
"-3.18905,55.94583","-3.26929,55.94212"
"-3.18905,55.94583","-3.27152,55.94167"
"-3.18905,55.94583","-3.28948,55.92668"
"-3.18905,55.94583","-3.30064,55.98003"
"-3.18905,55.94583","-3.30726,55.96944"
"-3.18905,55.94583","-3.30744,55.92738"
"-3.18905,55.94583","-3.31441,55.93117"
"-3.18905,55.94583","-3.32011,55.90882"
"-3.18905,55.94583","-3.32878,55.90841"
"-3.18905,55.94583","-3.35556,55.93879"
"-3.18905,55.94583","-3.38145,55.98261"
"-3.18905,55.94583","-3.38243,55.98676"
"-3.18905,55.94583","-3.3856,55.99053"
"-3.18905,55.94583","-3.39421,55.98111"
"-3.18905,55.94583","-3.39777,55.9899"
"-3.18905,55.94583","-3.40135,55.98377"
"-3.18905,55.94583","-3.40375,55.98774"
"-3.18905,55.94583","-3.4046,55.99018"
"-3.18905,55.94583","-3.40716,55.99296"
"-3.19026,55.95011","-3.19189,55.95198"
"-3.19026,55.95011","-3.19244,55.95491"
"-3.19026,55.95011","-3.19415,55.93643"
"-3.19026,55.95011","-3.19464,55.94024"
"-3.19026,55.95011","-3.19547,55.96038"
"-3.19026,55.95011","-3.1957,55.96406"
"-3.19026,55.95011","-3.19628,55.9628"
"-3.19026,55.95011","-3.19725,55.9471"
"-3.19026,55.95011","-3.19727,55.94477"
"-3.19026,55.95011","-3.19803,55.93837"
"-3.19026,55.95011","-3.19876,55.93532"
"-3.19026,55.95011","-3.20128,55.96076"
"-3.19026,55.95011","-3.20204,55.94677"
"-3.19026,55.95011","-3.20209,55.96412"
"-3.19026,55.95011","-3.2031,55.94425"
"-3.19026,55.95011","-3.20318,55.9515"
"-3.19026,55.95011","-3.20568,55.95262"
"-3.19026,55.95011","-3.20577,55.94741"
"-3.19026,55.95011","-3.20643,55.93712"
"-3.19026,55.95011","-3.2071,55.95234"
"-3.19026,55.95011","-3.20796,55.97133"
"-3.19026,55.95011","-3.20807,55.95857"
"-3.19026,55.95011","-3.20925,55.94336"
"-3.19026,55.95011","-3.20975,55.92799"
"-3.19026,55.95011","-3.2104,55.94607"
"-3.19026,55.95011","-3.21235,55.95159"
"-3.19026,55.95011","-3.2124,55.93342"
"-3.19026,55.95011","-3.21331,55.92782"
"-3.19026,55.95011","-3.21429,55.95728"
"-3.19026,55.95011","-3.21534,55.94007"
"-3.19026,55.95011","-3.21566,55.95941"
"-3.19026,55.95011","-3.21818,55.94557"
"-3.19026,55.95011","-3.22059,55.93971"
"-3.19026,55.95011","-3.22242,55.94179"
"-3.19026,55.95011","-3.22302,55.94606"
"-3.19026,55.95011","-3.22343,55.95954"
"-3.19026,55.95011","-3.22363,55.95508"
"-3.19026,55.95011","-3.22612,55.95197"
"-3.19026,55.95011","-3.22991,55.93874"
"-3.19026,55.95011","-3.23185,55.94565"
"-3.19026,55.95011","-3.23192,55.96264"
"-3.19026,55.95011","-3.23367,55.92759"
"-3.19026,55.95011","-3.23414,55.96284"
"-3.19026,55.95011","-3.2345,55.94443"
"-3.19026,55.95011","-3.2378,55.94191"
"-3.19026,55.95011","-3.23794,55.95658"
"-3.19026,55.95011","-3.24367,55.94479"
"-3.19026,55.95011","-3.25088,55.94505"
"-3.19026,55.95011","-3.25111,55.93894"
"-3.19026,55.95011","-3.26929,55.94212"
"-3.19026,55.95011","-3.27152,55.94167"
"-3.19026,55.95011","-3.28948,55.92668"
"-3.19026,55.95011","-3.30064,55.98003"
"-3.19026,55.95011","-3.30726,55.96944"
"-3.19026,55.95011","-3.30744,55.92738"
"-3.19026,55.95011","-3.31441,55.93117"
"-3.19026,55.95011","-3.32011,55.90882"
"-3.19026,55.95011","-3.32878,55.90841"
"-3.19026,55.95011","-3.35556,55.93879"
"-3.19026,55.95011","-3.38145,55.98261"
"-3.19026,55.95011","-3.38243,55.98676"
"-3.19026,55.95011","-3.3856,55.99053"
"-3.19026,55.95011","-3.39421,55.98111"
"-3.19026,55.95011","-3.39777,55.9899"
"-3.19026,55.95011","-3.40135,55.98377"
"-3.19026,55.95011","-3.40375,55.98774"
"-3.19026,55.95011","-3.4046,55.99018"
"-3.19026,55.95011","-3.40716,55.99296"
"-3.19189,55.95198","-3.19244,55.95491"
"-3.19189,55.95198","-3.19415,55.93643"
"-3.19189,55.95198","-3.19464,55.94024"
"-3.19189,55.95198","-3.19547,55.96038"
"-3.19189,55.95198","-3.1957,55.96406"
"-3.19189,55.95198","-3.19628,55.9628"
"-3.19189,55.95198","-3.19725,55.9471"
"-3.19189,55.95198","-3.19727,55.94477"
"-3.19189,55.95198","-3.19803,55.93837"
"-3.19189,55.95198","-3.19876,55.93532"
"-3.19189,55.95198","-3.20128,55.96076"
"-3.19189,55.95198","-3.20204,55.94677"
"-3.19189,55.95198","-3.20209,55.96412"
"-3.19189,55.95198","-3.2031,55.94425"
"-3.19189,55.95198","-3.20318,55.9515"
"-3.19189,55.95198","-3.20568,55.95262"
"-3.19189,55.95198","-3.20577,55.94741"
"-3.19189,55.95198","-3.20643,55.93712"
"-3.19189,55.95198","-3.2071,55.95234"
"-3.19189,55.95198","-3.20796,55.97133"
"-3.19189,55.95198","-3.20807,55.95857"
"-3.19189,55.95198","-3.20925,55.94336"
"-3.19189,55.95198","-3.20975,55.92799"
"-3.19189,55.95198","-3.2104,55.94607"
"-3.19189,55.95198","-3.21235,55.95159"
"-3.19189,55.95198","-3.2124,55.93342"
"-3.19189,55.95198","-3.21331,55.92782"
"-3.19189,55.95198","-3.21429,55.95728"
"-3.19189,55.95198","-3.21534,55.94007"
"-3.19189,55.95198","-3.21566,55.95941"
"-3.19189,55.95198","-3.21818,55.94557"
"-3.19189,55.95198","-3.22059,55.93971"
"-3.19189,55.95198","-3.22242,55.94179"
"-3.19189,55.95198","-3.22302,55.94606"
"-3.19189,55.95198","-3.22343,55.95954"
"-3.19189,55.95198","-3.22363,55.95508"
"-3.19189,55.95198","-3.22612,55.95197"
"-3.19189,55.95198","-3.22991,55.93874"
"-3.19189,55.95198","-3.23185,55.94565"
"-3.19189,55.95198","-3.23192,55.96264"
"-3.19189,55.95198","-3.23367,55.92759"
"-3.19189,55.95198","-3.23414,55.96284"
"-3.19189,55.95198","-3.2345,55.94443"
"-3.19189,55.95198","-3.2378,55.94191"
"-3.19189,55.95198","-3.23794,55.95658"
"-3.19189,55.95198","-3.24367,55.94479"
"-3.19189,55.95198","-3.25088,55.94505"
"-3.19189,55.95198","-3.25111,55.93894"
"-3.19189,55.95198","-3.26929,55.94212"
"-3.19189,55.95198","-3.27152,55.94167"
"-3.19189,55.95198","-3.28948,55.92668"
"-3.19189,55.95198","-3.30064,55.98003"
"-3.19189,55.95198","-3.30726,55.96944"
"-3.19189,55.95198","-3.30744,55.92738"
"-3.19189,55.95198","-3.31441,55.93117"
"-3.19189,55.95198","-3.32011,55.90882"
"-3.19189,55.95198","-3.32878,55.90841"
"-3.19189,55.95198","-3.35556,55.93879"
"-3.19189,55.95198","-3.38145,55.98261"
"-3.19189,55.95198","-3.38243,55.98676"
"-3.19189,55.95198","-3.3856,55.99053"
"-3.19189,55.95198","-3.39421,55.98111"
"-3.19189,55.95198","-3.39777,55.9899"
"-3.19189,55.95198","-3.40135,55.98377"
"-3.19189,55.95198","-3.40375,55.98774"
"-3.19189,55.95198","-3.4046,55.99018"
"-3.19189,55.95198","-3.40716,55.99296"
"-3.19244,55.95491","-3.19415,55.93643"
"-3.19244,55.95491","-3.19464,55.94024"
"-3.19244,55.95491","-3.19547,55.96038"
"-3.19244,55.95491","-3.1957,55.96406"
"-3.19244,55.95491","-3.19628,55.9628"
"-3.19244,55.95491","-3.19725,55.9471"
"-3.19244,55.95491","-3.19727,55.94477"
"-3.19244,55.95491","-3.19803,55.93837"
"-3.19244,55.95491","-3.19876,55.93532"
"-3.19244,55.95491","-3.20128,55.96076"
"-3.19244,55.95491","-3.20204,55.94677"
"-3.19244,55.95491","-3.20209,55.96412"
"-3.19244,55.95491","-3.2031,55.94425"
"-3.19244,55.95491","-3.20318,55.9515"
"-3.19244,55.95491","-3.20568,55.95262"
"-3.19244,55.95491","-3.20577,55.94741"
"-3.19244,55.95491","-3.20643,55.93712"
"-3.19244,55.95491","-3.2071,55.95234"
"-3.19244,55.95491","-3.20796,55.97133"
"-3.19244,55.95491","-3.20807,55.95857"
"-3.19244,55.95491","-3.20925,55.94336"
"-3.19244,55.95491","-3.20975,55.92799"
"-3.19244,55.95491","-3.2104,55.94607"
"-3.19244,55.95491","-3.21235,55.95159"
"-3.19244,55.95491","-3.2124,55.93342"
"-3.19244,55.95491","-3.21331,55.92782"
"-3.19244,55.95491","-3.21429,55.95728"
"-3.19244,55.95491","-3.21534,55.94007"
"-3.19244,55.95491","-3.21566,55.95941"
"-3.19244,55.95491","-3.21818,55.94557"
"-3.19244,55.95491","-3.22059,55.93971"
"-3.19244,55.95491","-3.22242,55.94179"
"-3.19244,55.95491","-3.22302,55.94606"
"-3.19244,55.95491","-3.22343,55.95954"
"-3.19244,55.95491","-3.22363,55.95508"
"-3.19244,55.95491","-3.22612,55.95197"
"-3.19244,55.95491","-3.22991,55.93874"
"-3.19244,55.95491","-3.23185,55.94565"
"-3.19244,55.95491","-3.23192,55.96264"
"-3.19244,55.95491","-3.23367,55.92759"
"-3.19244,55.95491","-3.23414,55.96284"
"-3.19244,55.95491","-3.2345,55.94443"
"-3.19244,55.95491","-3.2378,55.94191"
"-3.19244,55.95491","-3.23794,55.95658"
"-3.19244,55.95491","-3.24367,55.94479"
"-3.19244,55.95491","-3.25088,55.94505"
"-3.19244,55.95491","-3.25111,55.93894"
"-3.19244,55.95491","-3.26929,55.94212"
"-3.19244,55.95491","-3.27152,55.94167"
"-3.19244,55.95491","-3.28948,55.92668"
"-3.19244,55.95491","-3.30064,55.98003"
"-3.19244,55.95491","-3.30726,55.96944"
"-3.19244,55.95491","-3.30744,55.92738"
"-3.19244,55.95491","-3.31441,55.93117"
"-3.19244,55.95491","-3.32011,55.90882"
"-3.19244,55.95491","-3.32878,55.90841"
"-3.19244,55.95491","-3.35556,55.93879"
"-3.19244,55.95491","-3.38145,55.98261"
"-3.19244,55.95491","-3.38243,55.98676"
"-3.19244,55.95491","-3.3856,55.99053"
"-3.19244,55.95491","-3.39421,55.98111"
"-3.19244,55.95491","-3.39777,55.9899"
"-3.19244,55.95491","-3.40135,55.98377"
"-3.19244,55.95491","-3.40375,55.98774"
"-3.19244,55.95491","-3.4046,55.99018"
"-3.19244,55.95491","-3.40716,55.99296"
"-3.19415,55.93643","-3.19464,55.94024"
"-3.19415,55.93643","-3.19547,55.96038"
"-3.19415,55.93643","-3.1957,55.96406"
"-3.19415,55.93643","-3.19628,55.9628"
"-3.19415,55.93643","-3.19725,55.9471"
"-3.19415,55.93643","-3.19727,55.94477"
"-3.19415,55.93643","-3.19803,55.93837"
"-3.19415,55.93643","-3.19876,55.93532"
"-3.19415,55.93643","-3.20128,55.96076"
"-3.19415,55.93643","-3.20204,55.94677"
"-3.19415,55.93643","-3.20209,55.96412"
"-3.19415,55.93643","-3.2031,55.94425"
"-3.19415,55.93643","-3.20318,55.9515"
"-3.19415,55.93643","-3.20568,55.95262"
"-3.19415,55.93643","-3.20577,55.94741"
"-3.19415,55.93643","-3.20643,55.93712"
"-3.19415,55.93643","-3.2071,55.95234"
"-3.19415,55.93643","-3.20796,55.97133"
"-3.19415,55.93643","-3.20807,55.95857"
"-3.19415,55.93643","-3.20925,55.94336"
"-3.19415,55.93643","-3.20975,55.92799"
"-3.19415,55.93643","-3.2104,55.94607"
"-3.19415,55.93643","-3.21235,55.95159"
"-3.19415,55.93643","-3.2124,55.93342"
"-3.19415,55.93643","-3.21331,55.92782"
"-3.19415,55.93643","-3.21429,55.95728"
"-3.19415,55.93643","-3.21534,55.94007"
"-3.19415,55.93643","-3.21566,55.95941"
"-3.19415,55.93643","-3.21818,55.94557"
"-3.19415,55.93643","-3.22059,55.93971"
"-3.19415,55.93643","-3.22242,55.94179"
"-3.19415,55.93643","-3.22302,55.94606"
"-3.19415,55.93643","-3.22343,55.95954"
"-3.19415,55.93643","-3.22363,55.95508"
"-3.19415,55.93643","-3.22612,55.95197"
"-3.19415,55.93643","-3.22991,55.93874"
"-3.19415,55.93643","-3.23185,55.94565"
"-3.19415,55.93643","-3.23192,55.96264"
"-3.19415,55.93643","-3.23367,55.92759"
"-3.19415,55.93643","-3.23414,55.96284"
"-3.19415,55.93643","-3.2345,55.94443"
"-3.19415,55.93643","-3.2378,55.94191"
"-3.19415,55.93643","-3.23794,55.95658"
"-3.19415,55.93643","-3.24367,55.94479"
"-3.19415,55.93643","-3.25088,55.94505"
"-3.19415,55.93643","-3.25111,55.93894"
"-3.19415,55.93643","-3.26929,55.94212"
"-3.19415,55.93643","-3.27152,55.94167"
"-3.19415,55.93643","-3.28948,55.92668"
"-3.19415,55.93643","-3.30064,55.98003"
"-3.19415,55.93643","-3.30726,55.96944"
"-3.19415,55.93643","-3.30744,55.92738"
"-3.19415,55.93643","-3.31441,55.93117"
"-3.19415,55.93643","-3.32011,55.90882"
"-3.19415,55.93643","-3.32878,55.90841"
"-3.19415,55.93643","-3.35556,55.93879"
"-3.19415,55.93643","-3.38145,55.98261"
"-3.19415,55.93643","-3.38243,55.98676"
"-3.19415,55.93643","-3.3856,55.99053"
"-3.19415,55.93643","-3.39421,55.98111"
"-3.19415,55.93643","-3.39777,55.9899"
"-3.19415,55.93643","-3.40135,55.98377"
"-3.19415,55.93643","-3.40375,55.98774"
